==3287== NVPROF is profiling process 3287, command: python index.py
==3287== Profiling application: python index.py
==3287== Profiling result:
   Start  Duration  Name
5.02712s  6.3610us  cudaStreamSynchronize
5.02716s  11.478us  cudaMemcpyAsync
5.02717s  5.9980us  cudaStreamSynchronize
5.02723s  1.6354ms  cudaMemcpyAsync
5.02887s  115.55us  cudaStreamSynchronize
5.02906s  14.022us  cudaMemcpyAsync
5.02908s  7.3320us  cudaStreamSynchronize
5.02911s  5.6010us  cudaMemcpyAsync
5.02912s  6.6100us  cudaStreamSynchronize
5.02915s  6.7450us  cudaMemcpyAsync
5.02915s  4.3410us  cudaStreamSynchronize
5.02918s  11.386us  cudaMemcpyAsync
5.02919s  5.8970us  cudaStreamSynchronize
5.02921s  4.4850us  cudaMemcpyAsync
5.02921s  6.2550us  cudaStreamSynchronize
5.02925s  3.7971ms  cudaMemcpyAsync
5.03305s  33.531us  cudaStreamSynchronize
5.03327s  14.875us  cudaMemcpyAsync
5.03328s  7.6030us  cudaStreamSynchronize
5.03331s  14.872us  cudaMemcpyAsync
5.03333s  6.0870us  cudaStreamSynchronize
5.03336s  5.6220us  cudaMemcpyAsync
5.03337s  8.8230us  cudaStreamSynchronize
5.03339s  6.2660us  cudaMemcpyAsync
5.03340s  6.0530us  cudaStreamSynchronize
5.03341s  4.0300us  cudaMemcpyAsync
5.03342s  6.3630us  cudaStreamSynchronize
5.03345s  182.48us  cudaMalloc
5.03364s  1.7824ms  cudaMemcpyAsync
5.03543s  112.90us  cudaStreamSynchronize
5.03563s  22.134us  cudaMemcpyAsync
5.03565s  6.7460us  cudaStreamSynchronize
5.03569s  13.717us  cudaMemcpyAsync
5.03570s  6.6100us  cudaStreamSynchronize
5.03574s  13.711us  cudaMemcpyAsync
5.03576s  6.6040us  cudaStreamSynchronize
5.03579s  5.3860us  cudaMemcpyAsync
5.03579s  6.5380us  cudaStreamSynchronize
5.03582s  4.4540us  cudaMemcpyAsync
5.03583s  6.1500us  cudaStreamSynchronize
5.03590s  1.6494ms  cudaMemcpyAsync
5.03755s  117.48us  cudaStreamSynchronize
5.03774s  19.323us  cudaMemcpyAsync
5.03776s  7.2910us  cudaStreamSynchronize
5.03780s  7.7210us  cudaMemcpyAsync
5.03780s  6.2980us  cudaStreamSynchronize
5.03784s  5.2790us  cudaMemcpyAsync
5.03784s  6.2110us  cudaStreamSynchronize
5.03787s  5.0740us  cudaMemcpyAsync
5.03788s  6.3260us  cudaStreamSynchronize
5.03790s  11.302us  cudaMemcpyAsync
5.03791s  5.8070us  cudaStreamSynchronize
5.03797s  3.8386ms  cudaMemcpyAsync
5.04181s  33.556us  cudaStreamSynchronize
5.04202s  14.656us  cudaMemcpyAsync
5.04203s  8.1920us  cudaStreamSynchronize
5.04207s  5.6490us  cudaMemcpyAsync
5.04208s  6.2080us  cudaStreamSynchronize
5.04211s  11.397us  cudaMemcpyAsync
5.04213s  6.1080us  cudaStreamSynchronize
5.04215s  4.8430us  cudaMemcpyAsync
5.04215s  6.8120us  cudaStreamSynchronize
5.04218s  10.614us  cudaMemcpyAsync
5.04219s  6.0160us  cudaStreamSynchronize
5.04223s  181.79us  cudaMalloc
5.04242s  1.6011ms  cudaMemcpyAsync
5.04402s  119.93us  cudaStreamSynchronize
5.04423s  24.745us  cudaMemcpyAsync
5.04425s  6.9470us  cudaStreamSynchronize
5.04429s  15.264us  cudaMemcpyAsync
5.04431s  6.6500us  cudaStreamSynchronize
5.04435s  12.981us  cudaMemcpyAsync
5.04436s  6.4200us  cudaStreamSynchronize
5.04439s  5.5450us  cudaMemcpyAsync
5.04439s  6.7420us  cudaStreamSynchronize
5.04442s  4.5260us  cudaMemcpyAsync
5.04442s  6.0870us  cudaStreamSynchronize
5.04450s  1.7344ms  cudaMemcpyAsync
5.04624s  113.29us  cudaStreamSynchronize
5.04645s  13.327us  cudaMemcpyAsync
5.04646s  7.1350us  cudaStreamSynchronize
5.04655s  7.2630us  cudaMemcpyAsync
5.04656s  6.3790us  cudaStreamSynchronize
5.04662s  5.6360us  cudaMemcpyAsync
5.04662s  6.6580us  cudaStreamSynchronize
5.04665s  6.5980us  cudaMemcpyAsync
5.04665s  6.0840us  cudaStreamSynchronize
5.04668s  4.5550us  cudaMemcpyAsync
5.04668s  6.2400us  cudaStreamSynchronize
5.04673s  3.8812ms  cudaMemcpyAsync
5.05061s  33.271us  cudaStreamSynchronize
5.05082s  14.932us  cudaMemcpyAsync
5.05083s  7.4310us  cudaStreamSynchronize
5.05087s  5.5080us  cudaMemcpyAsync
5.05088s  6.5700us  cudaStreamSynchronize
5.05093s  12.635us  cudaMemcpyAsync
5.05094s  6.2120us  cudaStreamSynchronize
5.05096s  6.3730us  cudaMemcpyAsync
5.05097s  4.2090us  cudaStreamSynchronize
5.05099s  4.8130us  cudaMemcpyAsync
5.05100s  6.3540us  cudaStreamSynchronize
5.05104s  167.75us  cudaMalloc
5.05123s  1.6078ms  cudaMemcpyAsync
5.05283s  116.45us  cudaStreamSynchronize
5.05303s  19.995us  cudaMemcpyAsync
5.05305s  7.5180us  cudaStreamSynchronize
5.05309s  14.998us  cudaMemcpyAsync
5.05311s  7.0720us  cudaStreamSynchronize
5.05314s  13.185us  cudaMemcpyAsync
5.05316s  6.3750us  cudaStreamSynchronize
5.05318s  5.6020us  cudaMemcpyAsync
5.05319s  8.3870us  cudaStreamSynchronize
5.05322s  26.012us  cudaMemcpyAsync
5.05324s  6.0450us  cudaStreamSynchronize
5.05332s  1.7153ms  cudaMemcpyAsync
5.05504s  116.92us  cudaStreamSynchronize
5.05534s  17.506us  cudaMemcpyAsync
5.05535s  7.8650us  cudaStreamSynchronize
5.05542s  15.600us  cudaMemcpyAsync
5.05544s  6.2120us  cudaStreamSynchronize
5.05548s  6.0580us  cudaMemcpyAsync
5.05548s  17.134us  cudaStreamSynchronize
5.05552s  4.8510us  cudaMemcpyAsync
5.05552s  6.1700us  cudaStreamSynchronize
5.05555s  11.478us  cudaMemcpyAsync
5.05556s  5.8770us  cudaStreamSynchronize
5.05560s  3.8177ms  cudaMemcpyAsync
5.05942s  32.655us  cudaStreamSynchronize
5.05963s  15.353us  cudaMemcpyAsync
5.05965s  7.9250us  cudaStreamSynchronize
5.05969s  5.9000us  cudaMemcpyAsync
5.05970s  7.3250us  cudaStreamSynchronize
5.05974s  5.6340us  cudaMemcpyAsync
5.05975s  8.1070us  cudaStreamSynchronize
5.05978s  4.6060us  cudaMemcpyAsync
5.05979s  6.8540us  cudaStreamSynchronize
5.05983s  10.893us  cudaMemcpyAsync
5.05984s  5.7560us  cudaStreamSynchronize
5.05988s  179.49us  cudaMalloc
5.06007s  1.6124ms  cudaMemcpyAsync
5.06169s  116.77us  cudaStreamSynchronize
5.06189s  20.776us  cudaMemcpyAsync
5.06191s  7.3730us  cudaStreamSynchronize
5.06196s  13.118us  cudaMemcpyAsync
5.06198s  6.6070us  cudaStreamSynchronize
5.06201s  13.184us  cudaMemcpyAsync
5.06202s  6.7390us  cudaStreamSynchronize
5.06205s  8.2660us  cudaMemcpyAsync
5.06206s  6.5570us  cudaStreamSynchronize
5.06208s  4.2710us  cudaMemcpyAsync
5.06209s  6.2860us  cudaStreamSynchronize
5.06216s  1.6127ms  cudaMemcpyAsync
5.06378s  117.96us  cudaStreamSynchronize
5.06397s  10.843us  cudaMemcpyAsync
5.06398s  6.9380us  cudaStreamSynchronize
5.06402s  6.2220us  cudaMemcpyAsync
5.06403s  6.3010us  cudaStreamSynchronize
5.06406s  12.214us  cudaMemcpyAsync
5.06408s  6.0560us  cudaStreamSynchronize
5.06410s  5.1220us  cudaMemcpyAsync
5.06411s  6.4010us  cudaStreamSynchronize
5.06413s  4.3060us  cudaMemcpyAsync
5.06414s  5.9970us  cudaStreamSynchronize
5.06417s  3.9347ms  cudaMemcpyAsync
5.06810s  30.695us  cudaStreamSynchronize
5.06831s  27.070us  cudaMemcpyAsync
5.06834s  7.2530us  cudaStreamSynchronize
5.06838s  6.0260us  cudaMemcpyAsync
5.06839s  6.1620us  cudaStreamSynchronize
5.06842s  5.4960us  cudaMemcpyAsync
5.06843s  6.2100us  cudaStreamSynchronize
5.06845s  4.8100us  cudaMemcpyAsync
5.06846s  6.3630us  cudaStreamSynchronize
5.06848s  6.6980us  cudaMemcpyAsync
5.06848s  3.4800us  cudaStreamSynchronize
5.06852s  191.14us  cudaMalloc
5.06874s  1.6197ms  cudaMemcpyAsync
5.07036s  117.28us  cudaStreamSynchronize
5.07056s  20.008us  cudaMemcpyAsync
5.07058s  7.3610us  cudaStreamSynchronize
5.07061s  13.861us  cudaMemcpyAsync
5.07063s  6.3680us  cudaStreamSynchronize
5.07065s  13.367us  cudaMemcpyAsync
5.07067s  6.3420us  cudaStreamSynchronize
5.07069s  5.7360us  cudaMemcpyAsync
5.07069s  6.8890us  cudaStreamSynchronize
5.07071s  14.290us  cudaMemcpyAsync
5.07073s  4.3740us  cudaStreamSynchronize
5.07082s  1.6339ms  cudaMemcpyAsync
5.07246s  118.87us  cudaStreamSynchronize
5.07266s  12.380us  cudaMemcpyAsync
5.07268s  7.6680us  cudaStreamSynchronize
5.07272s  5.7480us  cudaMemcpyAsync
5.07273s  6.4220us  cudaStreamSynchronize
5.07277s  6.0710us  cudaMemcpyAsync
5.07277s  6.5580us  cudaStreamSynchronize
5.07281s  5.4770us  cudaMemcpyAsync
5.07281s  6.2850us  cudaStreamSynchronize
5.07283s  4.4310us  cudaMemcpyAsync
5.07284s  6.0750us  cudaStreamSynchronize
5.07287s  171.84us  cudaMalloc
5.07306s  3.9542ms  cudaMemcpyAsync
5.07701s  30.303us  cudaStreamSynchronize
5.07724s  17.201us  cudaMemcpyAsync
5.07726s  8.2700us  cudaStreamSynchronize
5.07730s  13.631us  cudaMemcpyAsync
5.07732s  5.7730us  cudaStreamSynchronize
5.07736s  7.8650us  cudaMemcpyAsync
5.07737s  6.2020us  cudaStreamSynchronize
5.07739s  4.4040us  cudaMemcpyAsync
5.07739s  6.2670us  cudaStreamSynchronize
5.07741s  4.1100us  cudaMemcpyAsync
5.07741s  6.1320us  cudaStreamSynchronize
5.07745s  177.24us  cudaMalloc
5.07764s  1.6029ms  cudaMemcpyAsync
5.07925s  119.79us  cudaStreamSynchronize
5.07945s  19.817us  cudaMemcpyAsync
5.07947s  7.6770us  cudaStreamSynchronize
5.07951s  14.422us  cudaMemcpyAsync
5.07953s  6.7390us  cudaStreamSynchronize
5.07956s  13.761us  cudaMemcpyAsync
5.07958s  7.5160us  cudaStreamSynchronize
5.07961s  5.9520us  cudaMemcpyAsync
5.07961s  7.4350us  cudaStreamSynchronize
5.07965s  4.7810us  cudaMemcpyAsync
5.07965s  6.4890us  cudaStreamSynchronize
5.07972s  1.6158ms  cudaMemcpyAsync
5.08133s  117.76us  cudaStreamSynchronize
5.08154s  30.685us  cudaMemcpyAsync
5.08157s  7.0590us  cudaStreamSynchronize
5.08161s  5.6940us  cudaMemcpyAsync
5.08162s  6.2940us  cudaStreamSynchronize
5.08165s  5.7050us  cudaMemcpyAsync
5.08166s  6.4180us  cudaStreamSynchronize
5.08169s  5.0490us  cudaMemcpyAsync
5.08169s  6.2280us  cudaStreamSynchronize
5.08172s  4.5200us  cudaMemcpyAsync
5.08172s  6.1440us  cudaStreamSynchronize
5.08177s  3.8242ms  cudaMemcpyAsync
5.08559s  33.995us  cudaStreamSynchronize
5.08590s  17.599us  cudaMemcpyAsync
5.08592s  7.8550us  cudaStreamSynchronize
5.08595s  28.392us  cudaMemcpyAsync
5.08598s  6.0140us  cudaStreamSynchronize
5.08603s  6.1220us  cudaMemcpyAsync
5.08604s  6.1620us  cudaStreamSynchronize
5.08606s  4.5500us  cudaMemcpyAsync
5.08606s  6.1350us  cudaStreamSynchronize
5.08609s  6.7070us  cudaMemcpyAsync
5.08610s  6.0170us  cudaStreamSynchronize
5.08614s  169.45us  cudaMalloc
5.08633s  1.6043ms  cudaMemcpyAsync
5.08794s  118.06us  cudaStreamSynchronize
5.08813s  19.550us  cudaMemcpyAsync
5.08815s  7.4450us  cudaStreamSynchronize
5.08819s  14.244us  cudaMemcpyAsync
5.08820s  6.1510us  cudaStreamSynchronize
5.08825s  14.655us  cudaMemcpyAsync
5.08826s  6.5840us  cudaStreamSynchronize
5.08828s  5.4710us  cudaMemcpyAsync
5.08829s  6.8640us  cudaStreamSynchronize
5.08831s  11.778us  cudaMemcpyAsync
5.08832s  6.3580us  cudaStreamSynchronize
5.08839s  1.6579ms  cudaMemcpyAsync
5.09005s  117.33us  cudaStreamSynchronize
5.09024s  18.384us  cudaMemcpyAsync
5.09026s  6.7170us  cudaStreamSynchronize
5.09029s  5.6010us  cudaMemcpyAsync
5.09030s  6.2090us  cudaStreamSynchronize
5.09033s  7.3860us  cudaMemcpyAsync
5.09034s  6.1850us  cudaStreamSynchronize
5.09037s  5.1800us  cudaMemcpyAsync
5.09037s  6.3980us  cudaStreamSynchronize
5.09040s  4.7380us  cudaMemcpyAsync
5.09040s  6.1800us  cudaStreamSynchronize
5.09045s  3.8539ms  cudaMemcpyAsync
5.09430s  27.902us  cudaStreamSynchronize
5.09456s  16.123us  cudaMemcpyAsync
5.09458s  7.6740us  cudaStreamSynchronize
5.09461s  6.0860us  cudaMemcpyAsync
5.09462s  6.1550us  cudaStreamSynchronize
5.09466s  12.990us  cudaMemcpyAsync
5.09468s  6.3060us  cudaStreamSynchronize
5.09470s  5.0530us  cudaMemcpyAsync
5.09471s  6.1680us  cudaStreamSynchronize
5.09474s  11.471us  cudaMemcpyAsync
5.09475s  5.8410us  cudaStreamSynchronize
5.09480s  217.07us  cudaMalloc
5.09503s  1.8382ms  cudaMemcpyAsync
5.09687s  118.70us  cudaStreamSynchronize
5.09706s  23.228us  cudaMemcpyAsync
5.09708s  7.1500us  cudaStreamSynchronize
5.09713s  15.219us  cudaMemcpyAsync
5.09715s  6.5080us  cudaStreamSynchronize
5.09718s  13.635us  cudaMemcpyAsync
5.09720s  6.4020us  cudaStreamSynchronize
5.09725s  6.9110us  cudaMemcpyAsync
5.09726s  6.5740us  cudaStreamSynchronize
5.09728s  4.8190us  cudaMemcpyAsync
5.09729s  5.9930us  cudaStreamSynchronize
5.09736s  1.6788ms  cudaMemcpyAsync
5.09904s  117.46us  cudaStreamSynchronize
5.09923s  11.477us  cudaMemcpyAsync
5.09924s  6.9220us  cudaStreamSynchronize
5.09927s  13.060us  cudaMemcpyAsync
5.09929s  6.5110us  cudaStreamSynchronize
5.09931s  5.7280us  cudaMemcpyAsync
5.09932s  7.9400us  cudaStreamSynchronize
5.09935s  7.6970us  cudaMemcpyAsync
5.09936s  7.5210us  cudaStreamSynchronize
5.09939s  4.5430us  cudaMemcpyAsync
5.09939s  6.9770us  cudaStreamSynchronize
5.09944s  3.9066ms  cudaMemcpyAsync
5.10334s  32.212us  cudaStreamSynchronize
5.10358s  15.429us  cudaMemcpyAsync
5.10359s  7.6400us  cudaStreamSynchronize
5.10363s  6.3800us  cudaMemcpyAsync
5.10364s  6.2450us  cudaStreamSynchronize
5.10367s  5.8790us  cudaMemcpyAsync
5.10368s  6.1770us  cudaStreamSynchronize
5.10371s  4.8700us  cudaMemcpyAsync
5.10371s  6.2400us  cudaStreamSynchronize
5.10373s  4.0880us  cudaMemcpyAsync
5.10374s  6.1430us  cudaStreamSynchronize
5.10377s  234.00us  cudaMalloc
5.10402s  1.6667ms  cudaMemcpyAsync
5.10568s  117.30us  cudaStreamSynchronize
5.10588s  19.831us  cudaMemcpyAsync
5.10590s  7.5570us  cudaStreamSynchronize
5.10594s  15.499us  cudaMemcpyAsync
5.10595s  6.5530us  cudaStreamSynchronize
5.10620s  24.237us  cudaMemcpyAsync
5.10623s  6.9830us  cudaStreamSynchronize
5.10627s  6.0730us  cudaMemcpyAsync
5.10628s  6.5750us  cudaStreamSynchronize
5.10631s  4.8690us  cudaMemcpyAsync
5.10632s  6.1240us  cudaStreamSynchronize
5.10639s  1.6644ms  cudaMemcpyAsync
5.10806s  117.49us  cudaStreamSynchronize
5.10826s  12.312us  cudaMemcpyAsync
5.10827s  7.1130us  cudaStreamSynchronize
5.10830s  5.4080us  cudaMemcpyAsync
5.10831s  6.2340us  cudaStreamSynchronize
5.10834s  12.840us  cudaMemcpyAsync
5.10835s  6.0680us  cudaStreamSynchronize
5.10838s  5.1860us  cudaMemcpyAsync
5.10838s  6.1680us  cudaStreamSynchronize
5.10840s  4.4730us  cudaMemcpyAsync
5.10841s  6.3450us  cudaStreamSynchronize
5.10844s  3.9143ms  cudaMemcpyAsync
5.11235s  32.904us  cudaStreamSynchronize
5.11258s  24.625us  cudaMemcpyAsync
5.11261s  5.6060us  cudaStreamSynchronize
5.11265s  6.4780us  cudaMemcpyAsync
5.11265s  6.2470us  cudaStreamSynchronize
5.11269s  5.3400us  cudaMemcpyAsync
5.11269s  6.2590us  cudaStreamSynchronize
5.11273s  5.4750us  cudaMemcpyAsync
5.11273s  6.2180us  cudaStreamSynchronize
5.11276s  4.8970us  cudaMemcpyAsync
5.11276s  5.9930us  cudaStreamSynchronize
5.11281s  223.44us  cudaMalloc
5.11304s  1.6764ms  cudaMemcpyAsync
5.11472s  115.23us  cudaStreamSynchronize
5.11492s  21.662us  cudaMemcpyAsync
5.11495s  5.1670us  cudaStreamSynchronize
5.11498s  14.871us  cudaMemcpyAsync
5.11500s  6.3910us  cudaStreamSynchronize
5.11503s  13.704us  cudaMemcpyAsync
5.11504s  6.3280us  cudaStreamSynchronize
5.11508s  8.3070us  cudaMemcpyAsync
5.11508s  6.7390us  cudaStreamSynchronize
5.11511s  4.9240us  cudaMemcpyAsync
5.11512s  6.0710us  cudaStreamSynchronize
5.11520s  1.9110ms  cudaMemcpyAsync
5.11711s  125.35us  cudaStreamSynchronize
5.11735s  14.636us  cudaMemcpyAsync
5.11736s  7.2180us  cudaStreamSynchronize
5.11739s  15.072us  cudaMemcpyAsync
5.11741s  5.8720us  cudaStreamSynchronize
5.11744s  5.5260us  cudaMemcpyAsync
5.11744s  6.1010us  cudaStreamSynchronize
5.11747s  5.1820us  cudaMemcpyAsync
5.11748s  6.5340us  cudaStreamSynchronize
5.11751s  5.2660us  cudaMemcpyAsync
5.11752s  6.1590us  cudaStreamSynchronize
5.11755s  3.8997ms  cudaMemcpyAsync
5.12145s  32.899us  cudaStreamSynchronize
5.12167s  15.738us  cudaMemcpyAsync
5.12168s  8.1280us  cudaStreamSynchronize
5.12172s  13.858us  cudaMemcpyAsync
5.12173s  6.0780us  cudaStreamSynchronize
5.12177s  5.4790us  cudaMemcpyAsync
5.12177s  6.2870us  cudaStreamSynchronize
5.12179s  4.2530us  cudaMemcpyAsync
5.12180s  6.1950us  cudaStreamSynchronize
5.12182s  4.4940us  cudaMemcpyAsync
5.12183s  6.1690us  cudaStreamSynchronize
5.12187s  246.87us  cudaMalloc
5.12214s  1.6228ms  cudaMemcpyAsync
5.12376s  117.23us  cudaStreamSynchronize
5.12395s  19.922us  cudaMemcpyAsync
5.12397s  7.6270us  cudaStreamSynchronize
5.12401s  13.288us  cudaMemcpyAsync
5.12402s  6.4340us  cudaStreamSynchronize
5.12405s  13.598us  cudaMemcpyAsync
5.12406s  6.7200us  cudaStreamSynchronize
5.12409s  5.9670us  cudaMemcpyAsync
5.12409s  6.6540us  cudaStreamSynchronize
5.12411s  4.2400us  cudaMemcpyAsync
5.12412s  6.2870us  cudaStreamSynchronize
5.12419s  1.6892ms  cudaMemcpyAsync
5.12588s  117.64us  cudaStreamSynchronize
5.12609s  11.888us  cudaMemcpyAsync
5.12610s  7.3620us  cudaStreamSynchronize
5.12613s  5.9980us  cudaMemcpyAsync
5.12614s  6.6000us  cudaStreamSynchronize
5.12616s  15.032us  cudaMemcpyAsync
5.12618s  5.9950us  cudaStreamSynchronize
5.12621s  7.8990us  cudaMemcpyAsync
5.12622s  6.0090us  cudaStreamSynchronize
5.12624s  4.5910us  cudaMemcpyAsync
5.12625s  6.0590us  cudaStreamSynchronize
5.12629s  4.1087ms  cudaMemcpyAsync
5.13040s  31.175us  cudaStreamSynchronize
5.13063s  29.657us  cudaMemcpyAsync
5.13066s  7.4510us  cudaStreamSynchronize
5.13070s  5.9940us  cudaMemcpyAsync
5.13070s  6.2480us  cudaStreamSynchronize
5.13074s  5.3610us  cudaMemcpyAsync
5.13074s  6.5810us  cudaStreamSynchronize
5.13080s  5.0390us  cudaMemcpyAsync
5.13080s  6.1360us  cudaStreamSynchronize
5.13082s  3.8330us  cudaMemcpyAsync
5.13083s  6.1770us  cudaStreamSynchronize
5.13086s  266.74us  cudaMalloc
5.13114s  1.6668ms  cudaMemcpyAsync
5.13281s  116.79us  cudaStreamSynchronize
5.13299s  21.411us  cudaMemcpyAsync
5.13302s  7.6430us  cudaStreamSynchronize
5.13305s  15.658us  cudaMemcpyAsync
5.13306s  4.6550us  cudaStreamSynchronize
5.13309s  13.531us  cudaMemcpyAsync
5.13310s  6.5650us  cudaStreamSynchronize
5.13314s  6.6980us  cudaMemcpyAsync
5.13315s  6.6360us  cudaStreamSynchronize
5.13317s  6.0960us  cudaMemcpyAsync
5.13318s  6.0480us  cudaStreamSynchronize
5.13327s  1.6816ms  cudaMemcpyAsync
5.13496s  120.10us  cudaStreamSynchronize
5.13517s  13.515us  cudaMemcpyAsync
5.13518s  7.7650us  cudaStreamSynchronize
5.13522s  13.540us  cudaMemcpyAsync
5.13524s  7.9980us  cudaStreamSynchronize
5.13527s  5.1590us  cudaMemcpyAsync
5.13527s  6.2740us  cudaStreamSynchronize
5.13530s  4.2210us  cudaMemcpyAsync
5.13530s  6.3810us  cudaStreamSynchronize
5.13533s  4.7000us  cudaMemcpyAsync
5.13534s  6.1350us  cudaStreamSynchronize
5.13539s  4.1277ms  cudaMemcpyAsync
5.13952s  29.925us  cudaStreamSynchronize
5.13973s  16.334us  cudaMemcpyAsync
5.13975s  7.6320us  cudaStreamSynchronize
5.13978s  17.522us  cudaMemcpyAsync
5.13980s  6.7340us  cudaStreamSynchronize
5.13984s  7.5710us  cudaMemcpyAsync
5.13984s  8.1780us  cudaStreamSynchronize
5.13987s  4.5030us  cudaMemcpyAsync
5.13987s  7.0780us  cudaStreamSynchronize
5.13989s  4.4670us  cudaMemcpyAsync
5.13989s  6.4450us  cudaStreamSynchronize
5.13993s  278.65us  cudaMalloc
5.14022s  1.6946ms  cudaMemcpyAsync
5.14192s  116.99us  cudaStreamSynchronize
5.14212s  20.268us  cudaMemcpyAsync
5.14214s  7.5480us  cudaStreamSynchronize
5.14217s  14.172us  cudaMemcpyAsync
5.14218s  6.4550us  cudaStreamSynchronize
5.14221s  13.136us  cudaMemcpyAsync
5.14223s  6.6200us  cudaStreamSynchronize
5.14226s  6.6210us  cudaMemcpyAsync
5.14227s  6.7220us  cudaStreamSynchronize
5.14229s  4.6660us  cudaMemcpyAsync
5.14230s  6.2800us  cudaStreamSynchronize
5.14237s  1.6995ms  cudaMemcpyAsync
5.14407s  114.94us  cudaStreamSynchronize
5.14427s  13.762us  cudaMemcpyAsync
5.14428s  7.5570us  cudaStreamSynchronize
5.14431s  4.6730us  cudaMemcpyAsync
5.14432s  6.5240us  cudaStreamSynchronize
5.14436s  14.104us  cudaMemcpyAsync
5.14438s  6.2040us  cudaStreamSynchronize
5.14440s  4.7970us  cudaMemcpyAsync
5.14441s  6.3130us  cudaStreamSynchronize
5.14443s  5.2100us  cudaMemcpyAsync
5.14444s  5.9420us  cudaStreamSynchronize
5.14446s  286.69us  cudaMalloc
5.14478s  4.3412ms  cudaMemcpyAsync
5.14912s  31.032us  cudaStreamSynchronize
5.14936s  30.312us  cudaMemcpyAsync
5.14939s  7.7000us  cudaStreamSynchronize
5.14943s  6.3970us  cudaMemcpyAsync
5.14943s  6.3210us  cudaStreamSynchronize
5.14947s  6.6920us  cudaMemcpyAsync
5.14948s  6.3360us  cudaStreamSynchronize
5.14952s  5.7820us  cudaMemcpyAsync
5.14953s  6.1650us  cudaStreamSynchronize
5.14956s  7.0130us  cudaMemcpyAsync
5.14956s  6.1560us  cudaStreamSynchronize
5.14961s  263.31us  cudaMalloc
5.14989s  1.6795ms  cudaMemcpyAsync
5.15158s  115.64us  cudaStreamSynchronize
5.15176s  21.154us  cudaMemcpyAsync
5.15178s  7.3830us  cudaStreamSynchronize
5.15181s  13.602us  cudaMemcpyAsync
5.15183s  6.6200us  cudaStreamSynchronize
5.15186s  13.520us  cudaMemcpyAsync
5.15187s  6.4290us  cudaStreamSynchronize
5.15191s  6.0500us  cudaMemcpyAsync
5.15191s  6.6310us  cudaStreamSynchronize
5.15194s  4.6860us  cudaMemcpyAsync
5.15195s  6.1170us  cudaStreamSynchronize
5.15203s  1.7145ms  cudaMemcpyAsync
5.15375s  114.94us  cudaStreamSynchronize
5.15394s  12.143us  cudaMemcpyAsync
5.15395s  7.3620us  cudaStreamSynchronize
5.15399s  15.281us  cudaMemcpyAsync
5.15401s  5.9130us  cudaStreamSynchronize
5.15404s  7.6040us  cudaMemcpyAsync
5.15405s  4.4500us  cudaStreamSynchronize
5.15406s  4.4860us  cudaMemcpyAsync
5.15407s  6.1280us  cudaStreamSynchronize
5.15410s  5.0450us  cudaMemcpyAsync
5.15411s  6.0200us  cudaStreamSynchronize
5.15414s  4.2294ms  cudaMemcpyAsync
5.15837s  30.481us  cudaStreamSynchronize
5.15861s  17.525us  cudaMemcpyAsync
5.15863s  7.6070us  cudaStreamSynchronize
5.15866s  15.575us  cudaMemcpyAsync
5.15868s  5.8360us  cudaStreamSynchronize
5.15872s  5.9080us  cudaMemcpyAsync
5.15873s  8.1730us  cudaStreamSynchronize
5.15877s  5.2150us  cudaMemcpyAsync
5.15877s  6.2970us  cudaStreamSynchronize
5.15880s  4.7050us  cudaMemcpyAsync
5.15881s  6.2520us  cudaStreamSynchronize
5.15885s  288.97us  cudaMalloc
5.15915s  1.6778ms  cudaMemcpyAsync
5.16083s  119.77us  cudaStreamSynchronize
5.16103s  20.637us  cudaMemcpyAsync
5.16106s  8.9850us  cudaStreamSynchronize
5.16109s  13.959us  cudaMemcpyAsync
5.16110s  8.7830us  cudaStreamSynchronize
5.16114s  14.690us  cudaMemcpyAsync
5.16116s  7.7260us  cudaStreamSynchronize
5.16119s  6.0400us  cudaMemcpyAsync
5.16120s  6.7790us  cudaStreamSynchronize
5.16122s  30.382us  cudaMemcpyAsync
5.16125s  2.9130us  cudaStreamSynchronize
5.16134s  1.6933ms  cudaMemcpyAsync
5.16303s  117.59us  cudaStreamSynchronize
5.16323s  12.308us  cudaMemcpyAsync
5.16324s  7.2670us  cudaStreamSynchronize
5.16328s  5.8830us  cudaMemcpyAsync
5.16328s  6.4670us  cudaStreamSynchronize
5.16331s  14.288us  cudaMemcpyAsync
5.16332s  6.0300us  cudaStreamSynchronize
5.16335s  7.4470us  cudaMemcpyAsync
5.16336s  6.0840us  cudaStreamSynchronize
5.16339s  5.5030us  cudaMemcpyAsync
5.16339s  6.1340us  cudaStreamSynchronize
5.16343s  3.9290ms  cudaMemcpyAsync
5.16736s  33.075us  cudaStreamSynchronize
5.16785s  25.772us  cudaMemcpyAsync
5.16788s  7.2260us  cudaStreamSynchronize
5.16792s  6.3140us  cudaMemcpyAsync
5.16792s  6.2390us  cudaStreamSynchronize
5.16797s  5.8300us  cudaMemcpyAsync
5.16797s  5.9320us  cudaStreamSynchronize
5.16801s  5.8270us  cudaMemcpyAsync
5.16801s  6.2440us  cudaStreamSynchronize
5.16804s  5.2030us  cudaMemcpyAsync
5.16805s  6.1440us  cudaStreamSynchronize
5.16809s  325.66us  cudaMalloc
5.16843s  1.6531ms  cudaMemcpyAsync
5.17008s  117.72us  cudaStreamSynchronize
5.17027s  22.307us  cudaMemcpyAsync
5.17029s  7.5420us  cudaStreamSynchronize
